"Date","Time","Julian","Precip","Pyranometer","PAR","Temp","RH","Wind","WindDir",P,"DateTime"
"26-Apr-2009","00:15",116,0.0,0.0,0.0,19.95,56.16,0.011,226.7,1015,"2009-04-26T00:15:00"
"26-Apr-2009","00:30",116,0.0,0.0,0.0,19.81,56.77,0.023,232.2,1015,"2009-04-26T00:30:00"
"26-Apr-2009","00:45",116,0.0,0.0,0.0,19.01,59.5,0.0,258.1,1015,"2009-04-26T00:45:00"
"26-Apr-2009","01:00",116,0.0,0.0,0.0,18.29,62.7,0.0,235.2,1016,"2009-04-26T01:00:00"
"26-Apr-2009","01:15",116,0.0,0.0,0.0,19.68,56.93,0.441,238.1,1016,"2009-04-26T01:15:00"
"26-Apr-2009","01:30",116,0.0,0.0,0.0,21.31,51.2,0.544,252.0,1016,"2009-04-26T01:30:00"
"26-Apr-2009","01:45",116,0.0,0.0,0.0,21.63,50.16,0.504,252.5,1016,"2009-04-26T01:45:00"
"26-Apr-2009","02:00",116,0.0,0.0,0.0,21.77,49.77,0.549,245.2,1016,"2009-04-26T02:00:00"
"26-Apr-2009","02:15",116,0.0,0.0,0.0,21.59,50.23,0.047,267.9,1016,"2009-04-26T02:15:00"
"26-Apr-2009","02:30",116,0.0,0.0,0.0,20.92,52.54,0.0,262.2,1016,"2009-04-26T02:30:00"
"26-Apr-2009","02:45",116,0.0,0.0,0.0,20.04,55.75,0.0,257.8,1016,"2009-04-26T02:45:00"
"26-Apr-2009","03:00",116,0.0,0.0,0.0,19.44,58.05,0.0,255.1,1016,"2009-04-26T03:00:00"
"26-Apr-2009","03:15",116,0.0,0.0,0.0,18.34,62.1,0.0,258.2,1016,"2009-04-26T03:15:00"
"26-Apr-2009","03:30",116,0.0,0.0,0.0,17.67,64.58,0.0,257.5,1016,"2009-04-26T03:30:00"
"26-Apr-2009","03:45",116,0.0,0.0,0.0,16.9,68.06,0.0,165.0,1016,"2009-04-26T03:45:00"
"26-Apr-2009","04:00",116,0.0,0.0,0.055,16.4,72.1,0.0,280.7,1016,"2009-04-26T04:00:00"
"26-Apr-2009","04:15",116,0.0,0.0,0.13,16.25,74.3,0.0,267.3,1017,"2009-04-26T04:15:00"
"26-Apr-2009","04:30",116,0.0,0.0,0.329,16.79,71.5,0.0,275.0,1017,"2009-04-26T04:30:00"
"26-Apr-2009","04:45",116,0.0,0.001,1.257,17.6,68.53,0.002,196.5,1017,"2009-04-26T04:45:00"
"26-Apr-2009","05:00",116,0.0,0.004,7.25,17.81,68.17,0.041,265.6,1017,"2009-04-26T05:00:00"
"26-Apr-2009","05:15",116,0.0,0.013,23.67,19.23,62.33,0.0,261.3,1017,"2009-04-26T05:15:00"
"26-Apr-2009","05:30",116,0.0,0.027,49.19,19.57,61.22,0.015,259.5,1017,"2009-04-26T05:30:00"
"26-Apr-2009","05:45",116,0.0,0.035,70.7,20.55,57.39,0.05,253.0,1017,"2009-04-26T05:45:00"
"26-Apr-2009","06:00",116,0.0,0.06,127.1,20.9,56.7,0.013,262.3,1018,"2009-04-26T06:00:00"
"26-Apr-2009","06:15",116,0.0,0.109,217.5,20.86,57.72,0.047,265.2,1018,"2009-04-26T06:15:00"
"26-Apr-2009","06:30",116,0.0,0.206,379.7,21.83,54.13,0.774,258.6,1018,"2009-04-26T06:30:00"
"26-Apr-2009","06:45",116,0.0,0.147,303.5,22.35,51.58,0.856,246.3,1019,"2009-04-26T06:45:00"
"26-Apr-2009","07:00",116,0.0,0.253,482.0,22.87,50.58,0.798,247.1,1019,"2009-04-26T07:00:00"
"26-Apr-2009","07:15",116,0.0,0.336,630.8,23.96,48.49,0.186,267.2,1019,"2009-04-26T07:15:00"
"26-Apr-2009","07:30",116,0.0,0.398,744.0,24.62,46.61,0.88,262.1,1019,"2009-04-26T07:30:00"
"26-Apr-2009","07:45",116,0.0,0.432,814.0,24.94,46.08,1.646,286.2,1020,"2009-04-26T07:45:00"
"26-Apr-2009","08:00",116,0.0,0.46,873.0,25.02,46.15,2.345,293.4,1020,"2009-04-26T08:00:00"
"26-Apr-2009","08:15",116,0.0,0.541,1022.0,25.12,46.56,3.108,296.9,1020,"2009-04-26T08:15:00"
"26-Apr-2009","08:30",116,0.0,0.52,995.0,25.26,46.16,3.345,311.7,1020,"2009-04-26T08:30:00"
"26-Apr-2009","08:45",116,0.0,0.455,886.0,25.35,46.06,2.928,312.0,1020,"2009-04-26T08:45:00"
"26-Apr-2009","09:00",116,0.0,0.646,1217.0,25.75,45.37,2.454,297.3,1020,"2009-04-26T09:00:00"
"26-Apr-2009","09:15",116,0.0,0.686,1293.0,26.12,44.64,2.774,288.2,1020,"2009-04-26T09:15:00"
"26-Apr-2009","09:30",116,0.0,0.704,1326.0,26.37,44.25,2.495,297.6,1020,"2009-04-26T09:30:00"
"26-Apr-2009","09:45",116,0.0,0.76,1431.0,26.62,43.68,2.496,281.8,1020,"2009-04-26T09:45:00"
"26-Apr-2009","10:00",116,0.0,0.673,1281.0,26.74,42.99,2.832,282.7,1020,"2009-04-26T10:00:00"
"26-Apr-2009","10:15",116,0.0,0.682,1295.0,26.97,42.66,2.87,300.1,1020,"2009-04-26T10:15:00"
"26-Apr-2009","10:30",116,0.0,0.772,1462.0,27.42,41.61,3.069,276.6,1021,"2009-04-26T10:30:00"
"26-Apr-2009","10:45",116,0.0,0.693,1319.0,27.7,40.58,3.057,303.7,1021,"2009-04-26T10:45:00"
"26-Apr-2009","11:00",116,0.0,0.629,1220.0,27.38,41.56,2.829,296.4,1021,"2009-04-26T11:00:00"
"26-Apr-2009","11:15",116,0.0,0.79,1508.0,27.7,40.11,3.742,297.9,1021,"2009-04-26T11:15:00"
"26-Apr-2009","11:30",116,0.0,0.876,1658.0,27.87,39.4,4.058,304.8,1021,"2009-04-26T11:30:00"
"26-Apr-2009","11:45",116,0.0,0.888,1684.0,28.1,38.92,3.424,302.3,1021,"2009-04-26T11:45:00"
"26-Apr-2009","12:00",116,0.0,0.779,1491.0,27.82,39.72,4.14,304.9,1021,"2009-04-26T12:00:00"
"26-Apr-2009","12:15",116,0.0,0.813,1566.0,27.52,40.72,3.387,294.4,1021,"2009-04-26T12:15:00"
"26-Apr-2009","12:30",116,0.0,0.463,922.0,27.65,39.74,2.48,300.7,1021,"2009-04-26T12:30:00"
"26-Apr-2009","12:45",116,0.0,0.321,668.6,27.41,40.58,2.268,291.5,1021,"2009-04-26T12:45:00"
"26-Apr-2009","13:00",116,0.0,0.406,827.0,27.52,40.23,2.208,273.6,1021,"2009-04-26T13:00:00"
"26-Apr-2009","13:15",116,0.0,0.356,707.0,27.72,39.65,1.866,270.1,1021,"2009-04-26T13:15:00"
"26-Apr-2009","13:30",116,0.0,0.393,806.0,27.97,39.1,1.824,276.1,1021,"2009-04-26T13:30:00"
"26-Apr-2009","13:45",116,0.0,0.51,1022.0,28.13,38.26,2.386,279.4,1021,"2009-04-26T13:45:00"
"26-Apr-2009","14:00",116,0.0,0.717,1372.0,28.68,38.35,2.735,265.7,1021,"2009-04-26T14:00:00"
"26-Apr-2009","14:15",116,0.0,0.306,622.7,28.26,37.97,2.838,299.3,1021,"2009-04-26T14:15:00"
"26-Apr-2009","14:30",116,0.0,0.242,503.0,27.75,38.99,3.039,289.6,1021,"2009-04-26T14:30:00"
"26-Apr-2009","14:45",116,0.0,0.239,520.0,27.82,39.22,2.119,306.1,1021,"2009-04-26T14:45:00"
"26-Apr-2009","15:00",116,0.0,0.375,746.0,27.89,38.83,2.804,301.2,1022,"2009-04-26T15:00:00"
"26-Apr-2009","15:15",116,0.0,0.166,334.4,26.35,43.54,2.428,161.0,1022,"2009-04-26T15:15:00"
"26-Apr-2009","15:30",116,0.0,0.16,331.5,22.0,56.34,2.523,73.2,1022,"2009-04-26T15:30:00"
"26-Apr-2009","15:45",116,0.0,0.109,224.4,20.97,59.12,0.948,83.1,1023,"2009-04-26T15:45:00"
"26-Apr-2009","16:00",116,0.0,0.129,266.3,20.88,58.9,1.167,61.36,1023,"2009-04-26T16:00:00"
"26-Apr-2009","16:15",116,0.0,0.299,577.9,21.23,57.83,1.755,75.9,1023,"2009-04-26T16:15:00"
"26-Apr-2009","16:30",116,0.0,0.236,477.1,21.63,55.69,2.114,65.4,1023,"2009-04-26T16:30:00"
"26-Apr-2009","16:45",116,0.0,0.202,395.2,21.09,56.61,1.297,67.46,1023,"2009-04-26T16:45:00"
"26-Apr-2009","17:00",116,0.0,0.245,451.8,20.44,59.08,3.322,94.2,1024,"2009-04-26T17:00:00"
"26-Apr-2009","17:15",116,0.0,0.103,223.1,18.18,65.97,2.453,85.5,1024,"2009-04-26T17:15:00"
"26-Apr-2009","17:30",116,0.0,0.08,175.5,17.06,67.58,2.814,87.6,1025,"2009-04-26T17:30:00"
"26-Apr-2009","17:45",116,0.0,0.047,101.2,16.08,68.91,2.318,88.5,1025,"2009-04-26T17:45:00"
"26-Apr-2009","18:00",116,0.0,0.034,71.9,14.91,71.1,2.54,80.7,1025,"2009-04-26T18:00:00"
"26-Apr-2009","18:15",116,0.0,0.024,48.45,14.32,72.7,1.654,87.3,1025,"2009-04-26T18:15:00"
"26-Apr-2009","18:30",116,0.0,0.015,26.87,14.04,73.6,0.959,87.5,1025,"2009-04-26T18:30:00"
"26-Apr-2009","18:45",116,0.0,0.004,8.65,13.7,74.3,0.871,99.7,1025,"2009-04-26T18:45:00"
"26-Apr-2009","19:00",116,0.0,0.001,1.536,13.55,74.0,1.312,94.9,1026,"2009-04-26T19:00:00"
"26-Apr-2009","19:15",116,0.0,0.0,0.244,13.37,76.0,0.72,122.5,1026,"2009-04-26T19:15:00"
"26-Apr-2009","19:30",116,0.0,0.0,0.12,13.64,76.3,0.626,102.9,1026,"2009-04-26T19:30:00"
"26-Apr-2009","19:45",116,0.0,0.0,0.025,13.52,77.5,0.281,79.5,1026,"2009-04-26T19:45:00"
"26-Apr-2009","20:00",116,0.0,0.0,0.055,13.1,79.8,0.0,102.4,1027,"2009-04-26T20:00:00"
"26-Apr-2009","20:15",116,0.0,0.0,0.015,12.95,81.6,0.0,100.9,1027,"2009-04-26T20:15:00"
"26-Apr-2009","20:30",116,0.0,0.0,0.0,12.96,81.8,0.0,102.1,1027,"2009-04-26T20:30:00"
"26-Apr-2009","20:45",116,0.0,0.0,0.04,13.4,80.5,0.0,103.3,1027,"2009-04-26T20:45:00"
"26-Apr-2009","21:00",116,0.0,0.0,0.06,13.96,77.4,0.118,121.5,1027,"2009-04-26T21:00:00"
"26-Apr-2009","21:15",116,0.0,0.0,0.0,14.33,74.6,0.035,116.0,1028,"2009-04-26T21:15:00"
"26-Apr-2009","21:30",116,0.0,0.0,0.0,14.28,74.3,0.0,127.7,1028,"2009-04-26T21:30:00"
"26-Apr-2009","21:45",116,0.0,0.0,0.0,14.02,76.0,0.0,115.9,1028,"2009-04-26T21:45:00"
"26-Apr-2009","22:00",116,0.0,0.0,0.0,13.89,76.5,0.046,84.7,1028,"2009-04-26T22:00:00"
"26-Apr-2009","22:15",116,0.0,0.0,0.0,13.94,74.5,0.0,66.41,1028,"2009-04-26T22:15:00"
"26-Apr-2009","22:30",116,0.0,0.0,0.0,13.77,75.9,0.0,63.4,1028,"2009-04-26T22:30:00"
"26-Apr-2009","22:45",116,0.0,0.0,0.0,13.73,75.3,0.0,133.4,1028,"2009-04-26T22:45:00"
"26-Apr-2009","23:00",116,0.0,0.0,0.0,13.62,75.8,0.0,99.2,1028,"2009-04-26T23:00:00"
"26-Apr-2009","23:15",116,0.0,0.0,0.0,13.84,71.7,0.041,106.8,1028,"2009-04-26T23:15:00"
"26-Apr-2009","23:30",116,0.0,0.0,0.0,13.68,70.8,0.029,80.5,1029,"2009-04-26T23:30:00"
"26-Apr-2009","23:45",116,0.0,0.0,0.0,13.0,72.6,0.0,79.4,1029,"2009-04-26T23:45:00"
"26-Apr-2009","00:00",116,0.0,0.0,0.0,12.62,72.1,0.145,55.42,1029,"2009-04-26T00:00:00"
"27-Apr-2009","00:15",117,0.0,0.0,0.0,12.06,77.0,0.223,80.6,1029,"2009-04-27T00:15:00"
"27-Apr-2009","00:30",117,0.0,0.0,0.0,11.31,81.4,0.265,108.2,1029,"2009-04-27T00:30:00"
"27-Apr-2009","00:45",117,0.0,0.0,0.0,10.87,83.6,0.0,111.7,1029,"2009-04-27T00:45:00"
"27-Apr-2009","01:00",117,0.0,0.0,0.0,10.77,84.4,0.033,85.5,1029,"2009-04-27T01:00:00"
"27-Apr-2009","01:15",117,0.0,0.0,0.0,10.48,85.9,0.0,75.5,1029,"2009-04-27T01:15:00"
"27-Apr-2009","01:30",117,0.0,0.0,0.0,10.5,86.1,0.0,58.83,1029,"2009-04-27T01:30:00"
"27-Apr-2009","01:45",117,0.0,0.0,0.0,10.49,85.7,0.006,111.1,1029,"2009-04-27T01:45:00"
"27-Apr-2009","02:00",117,0.0,0.0,0.0,10.47,85.6,0.059,125.2,1029,"2009-04-27T02:00:00"
"27-Apr-2009","02:15",117,0.0,0.0,0.0,10.47,86.0,0.465,133.8,1029,"2009-04-27T02:15:00"
"27-Apr-2009","02:30",117,0.0,0.0,0.0,10.47,85.1,0.048,96.6,1029,"2009-04-27T02:30:00"
"27-Apr-2009","02:45",117,0.0,0.0,0.0,10.55,85.1,1.126,96.7,1029,"2009-04-27T02:45:00"
"27-Apr-2009","03:00",117,0.0,0.0,0.0,10.65,81.5,1.296,78.4,1029,"2009-04-27T03:00:00"
"27-Apr-2009","03:15",117,0.0,0.0,0.0,10.72,76.5,0.445,89.2,1028,"2009-04-27T03:15:00"
"27-Apr-2009","03:30",117,0.0,0.0,0.0,10.95,72.7,0.02,59.57,1029,"2009-04-27T03:30:00"
"27-Apr-2009","03:45",117,0.0,0.0,0.0,10.88,73.9,0.0,74.6,1029,"2009-04-27T03:45:00"
"27-Apr-2009","04:00",117,0.0,0.0,0.0,10.51,74.6,0.0,76.2,1029,"2009-04-27T04:00:00"
"27-Apr-2009","04:15",117,0.0,0.0,0.0,10.28,76.0,0.0,127.1,1029,"2009-04-27T04:15:00"
"27-Apr-2009","04:30",117,0.0,0.0,0.629,9.86,77.0,0.0,85.2,1029,"2009-04-27T04:30:00"
"27-Apr-2009","04:45",117,0.0,0.002,4.09,9.45,77.0,0.0,123.2,1029,"2009-04-27T04:45:00"
"27-Apr-2009","05:00",117,0.0,0.008,16.66,8.96,79.1,0.0,64.24,1029,"2009-04-27T05:00:00"
"27-Apr-2009","05:15",117,0.0,0.024,46.76,8.64,82.0,0.0,68.72,1029,"2009-04-27T05:15:00"
"27-Apr-2009","05:30",117,0.0,0.051,89.4,8.98,78.2,0.0,107.9,1029,"2009-04-27T05:30:00"
"27-Apr-2009","05:45",117,0.0,0.085,147.7,10.15,66.47,0.0,162.2,1029,"2009-04-27T05:45:00"
"27-Apr-2009","06:00",117,0.0,0.126,220.8,10.98,64.47,0.0,108.0,1029,"2009-04-27T06:00:00"
"27-Apr-2009","06:15",117,0.0,0.172,302.3,11.5,62.45,0.153,72.5,1029,"2009-04-27T06:15:00"
"27-Apr-2009","06:30",117,0.0,0.153,297.6,11.36,62.27,0.7,78.6,1030,"2009-04-27T06:30:00"
"27-Apr-2009","06:45",117,0.0,0.228,422.8,11.38,62.15,0.2,89.1,1030,"2009-04-27T06:45:00"
"27-Apr-2009","07:00",117,0.0,0.299,546.2,11.78,60.88,0.531,87.9,1030,"2009-04-27T07:00:00"
"27-Apr-2009","07:15",117,0.0,0.348,640.2,11.81,61.57,0.469,76.6,1029,"2009-04-27T07:15:00"
"27-Apr-2009","07:30",117,0.0,0.396,731.0,12.39,60.92,0.284,146.4,1029,"2009-04-27T07:30:00"
"27-Apr-2009","07:45",117,0.0,0.447,828.0,12.8,58.72,0.237,70.8,1029,"2009-04-27T07:45:00"
"27-Apr-2009","08:00",117,0.0,0.491,910.0,13.33,58.62,0.088,168.9,1029,"2009-04-27T08:00:00"
"27-Apr-2009","08:15",117,0.0,0.53,985.0,13.75,56.3,0.753,133.9,1029,"2009-04-27T08:15:00"
"27-Apr-2009","08:30",117,0.0,0.574,1069.0,14.2,57.82,0.788,108.9,1029,"2009-04-27T08:30:00"
"27-Apr-2009","08:45",117,0.0,0.619,1153.0,14.39,57.73,0.912,95.2,1029,"2009-04-27T08:45:00"
"27-Apr-2009","09:00",117,0.0,0.624,1166.0,14.7,59.99,1.079,116.5,1029,"2009-04-27T09:00:00"
"27-Apr-2009","09:15",117,0.0,0.667,1247.0,14.26,62.37,2.34,91.7,1029,"2009-04-27T09:15:00"
"27-Apr-2009","09:30",117,0.0,0.679,1272.0,14.42,62.68,1.744,68.52,1029,"2009-04-27T09:30:00"
"27-Apr-2009","09:45",117,0.0,0.675,1268.0,14.65,61.5,1.705,78.4,1029,"2009-04-27T09:45:00"
"27-Apr-2009","10:00",117,0.0,0.761,1418.0,14.22,64.81,2.688,88.9,1029,"2009-04-27T10:00:00"
"27-Apr-2009","10:15",117,0.0,0.782,1463.0,13.84,66.04,3.007,104.7,1029,"2009-04-27T10:15:00"
"27-Apr-2009","10:30",117,0.0,0.804,1506.0,14.05,64.53,2.844,93.1,1029,"2009-04-27T10:30:00"
"27-Apr-2009","10:45",117,0.0,0.806,1512.0,14.19,64.11,2.963,97.6,1029,"2009-04-27T10:45:00"
"27-Apr-2009","11:00",117,0.0,0.823,1545.0,14.18,64.73,2.865,87.9,1029,"2009-04-27T11:00:00"
"27-Apr-2009","11:15",117,0.0,0.829,1559.0,13.92,65.73,3.152,101.7,1028,"2009-04-27T11:15:00"
"27-Apr-2009","11:30",117,0.0,0.835,1571.0,14.07,65.55,3.186,98.4,1028,"2009-04-27T11:30:00"
"27-Apr-2009","11:45",117,0.0,0.831,1563.0,13.92,65.73,3.35,93.5,1028,"2009-04-27T11:45:00"
"27-Apr-2009","12:00",117,0.0,0.816,1538.0,13.68,65.8,3.29,91.5,1028,"2009-04-27T12:00:00"
"27-Apr-2009","12:15",117,0.0,0.83,1563.0,13.87,64.61,3.04,79.9,1028,"2009-04-27T12:15:00"
"27-Apr-2009","12:30",117,0.0,0.822,1555.0,14.3,63.52,2.585,85.3,1028,"2009-04-27T12:30:00"
"27-Apr-2009","12:45",117,0.0,0.78,1477.0,15.31,56.38,2.354,84.3,1027,"2009-04-27T12:45:00"
"27-Apr-2009","13:00",117,0.0,0.778,1464.0,16.21,49.84,2.307,93.8,1027,"2009-04-27T13:00:00"
"27-Apr-2009","13:15",117,0.0,0.705,1334.0,16.45,53.02,2.511,91.3,1027,"2009-04-27T13:15:00"
"27-Apr-2009","13:30",117,0.0,0.729,1375.0,16.44,54.2,2.513,101.5,1027,"2009-04-27T13:30:00"
"27-Apr-2009","13:45",117,0.0,0.758,1421.0,16.28,56.11,2.764,87.5,1027,"2009-04-27T13:45:00"
"27-Apr-2009","14:00",117,0.0,0.717,1346.0,16.46,56.32,2.744,99.2,1026,"2009-04-27T14:00:00"
"27-Apr-2009","14:15",117,0.0,0.68,1280.0,16.35,57.12,2.622,90.5,1026,"2009-04-27T14:15:00"
"27-Apr-2009","14:30",117,0.0,0.643,1213.0,16.27,58.75,2.523,82.7,1026,"2009-04-27T14:30:00"
"27-Apr-2009","14:45",117,0.0,0.603,1142.0,16.47,58.05,2.461,82.9,1026,"2009-04-27T14:45:00"
"27-Apr-2009","15:00",117,0.0,0.536,1020.0,16.58,58.95,2.615,81.3,1025,"2009-04-27T15:00:00"
"27-Apr-2009","15:15",117,0.0,0.525,998.0,16.91,58.82,2.676,76.2,1025,"2009-04-27T15:15:00"
"27-Apr-2009","15:30",117,0.0,0.495,938.0,16.98,58.53,2.236,83.6,1025,"2009-04-27T15:30:00"
"27-Apr-2009","15:45",117,0.0,0.458,866.0,17.44,56.25,1.904,97.1,1025,"2009-04-27T15:45:00"
"27-Apr-2009","16:00",117,0.0,0.411,777.0,17.4,56.98,2.537,96.4,1025,"2009-04-27T16:00:00"
"27-Apr-2009","16:15",117,0.0,0.367,691.2,17.22,58.46,2.395,98.1,1024,"2009-04-27T16:15:00"
"27-Apr-2009","16:30",117,0.0,0.31,583.6,17.04,61.06,2.068,89.2,1024,"2009-04-27T16:30:00"
"27-Apr-2009","16:45",117,0.0,0.265,493.7,16.92,64.18,2.271,83.9,1024,"2009-04-27T16:45:00"
"27-Apr-2009","17:00",117,0.0,0.225,417.1,17.2,64.83,2.403,100.0,1024,"2009-04-27T17:00:00"
"27-Apr-2009","17:15",117,0.0,0.191,348.2,17.56,62.76,2.223,115.8,1024,"2009-04-27T17:15:00"
"27-Apr-2009","17:30",117,0.0,0.161,289.9,17.43,64.41,1.674,132.4,1023,"2009-04-27T17:30:00"
"27-Apr-2009","17:45",117,0.0,0.113,205.7,17.13,66.97,1.468,131.0,1023,"2009-04-27T17:45:00"
"27-Apr-2009","18:00",117,0.0,0.057,124.5,16.78,68.23,0.986,127.7,1023,"2009-04-27T18:00:00"
"27-Apr-2009","18:15",117,0.0,0.042,84.1,16.56,69.14,0.094,140.9,1023,"2009-04-27T18:15:00"
"27-Apr-2009","18:30",117,0.0,0.023,42.04,16.2,70.2,0.267,132.9,1023,"2009-04-27T18:30:00"
"27-Apr-2009","18:45",117,0.0,0.009,13.31,15.72,72.3,0.093,120.7,1023,"2009-04-27T18:45:00"
"27-Apr-2009","19:00",117,0.0,0.001,1.999,15.25,74.6,0.416,116.0,1023,"2009-04-27T19:00:00"
"27-Apr-2009","19:15",117,0.0,0.0,0.409,14.75,76.8,0.135,111.9,1023,"2009-04-27T19:15:00"
"27-Apr-2009","19:30",117,0.0,0.0,0.045,14.36,78.3,0.072,124.2,1022,"2009-04-27T19:30:00"
"27-Apr-2009","19:45",117,0.0,0.0,0.0,13.8,80.9,0.101,111.2,1022,"2009-04-27T19:45:00"
"27-Apr-2009","20:00",117,0.0,0.0,0.0,13.33,82.6,0.0,90.8,1022,"2009-04-27T20:00:00"
"27-Apr-2009","20:15",117,0.0,0.0,0.0,12.72,84.4,0.0,82.9,1022,"2009-04-27T20:15:00"
"27-Apr-2009","20:30",117,0.0,0.0,0.0,12.21,87.3,0.0,63.67,1022,"2009-04-27T20:30:00"
"27-Apr-2009","20:45",117,0.0,0.0,0.0,11.84,88.1,0.0,11.03,1022,"2009-04-27T20:45:00"
"27-Apr-2009","21:00",117,0.0,0.0,0.0,11.42,89.3,0.0,80.6,1022,"2009-04-27T21:00:00"
"27-Apr-2009","21:15",117,0.0,0.0,0.0,11.25,90.9,0.0,65.29,1022,"2009-04-27T21:15:00"
"27-Apr-2009","21:30",117,0.0,0.0,0.0,11.18,91.5,0.0,114.7,1022,"2009-04-27T21:30:00"
"27-Apr-2009","21:45",117,0.0,0.0,0.0,11.07,91.7,0.014,87.3,1022,"2009-04-27T21:45:00"
"27-Apr-2009","22:00",117,0.0,0.0,0.0,10.75,92.0,0.0,57.22,1021,"2009-04-27T22:00:00"
"27-Apr-2009","22:15",117,0.0,0.0,0.0,10.24,92.2,0.212,66.82,1021,"2009-04-27T22:15:00"
"27-Apr-2009","22:30",117,0.0,0.0,0.0,9.58,92.8,0.027,44.71,1021,"2009-04-27T22:30:00"
"27-Apr-2009","22:45",117,0.0,0.0,0.0,9.19,93.4,0.001,83.2,1021,"2009-04-27T22:45:00"
"27-Apr-2009","23:00",117,0.0,0.0,0.0,8.89,93.8,0.03,107.3,1021,"2009-04-27T23:00:00"
"27-Apr-2009","23:15",117,0.0,0.0,0.0,8.58,94.3,0.115,70.9,1021,"2009-04-27T23:15:00"
"27-Apr-2009","23:30",117,0.0,0.0,0.0,8.38,94.8,0.0,60.58,1021,"2009-04-27T23:30:00"
"27-Apr-2009","23:45",117,0.0,0.0,0.0,8.12,95.1,0.0,77.8,1021,"2009-04-27T23:45:00"
"27-Apr-2009","00:00",117,0.0,0.0,0.0,7.96,95.4,0.0,78.0,1021,"2009-04-27T00:00:00"
"28-Apr-2009","00:15",118,0.0,0.0,0.0,7.87,95.6,0.0,95.0,1021,"2009-04-28T00:15:00"
"28-Apr-2009","00:30",118,0.0,0.0,0.0,7.77,95.8,0.0,77.4,1020,"2009-04-28T00:30:00"
"28-Apr-2009","00:45",118,0.0,0.0,0.0,7.7,95.9,0.0,43.08,1020,"2009-04-28T00:45:00"
"28-Apr-2009","01:00",118,0.0,0.0,0.0,7.71,96.0,0.0,49.47,1020,"2009-04-28T01:00:00"
"28-Apr-2009","01:15",118,0.0,0.0,0.0,7.69,96.1,0.0,76.3,1020,"2009-04-28T01:15:00"
"28-Apr-2009","01:30",118,0.0,0.0,0.0,7.69,96.2,0.0,272.1,1020,"2009-04-28T01:30:00"
"28-Apr-2009","01:45",118,0.0,0.0,0.0,7.65,96.3,0.0,331.7,1019,"2009-04-28T01:45:00"
"28-Apr-2009","02:00",118,0.0,0.0,0.0,7.59,96.3,0.0,253.3,1019,"2009-04-28T02:00:00"
"28-Apr-2009","02:15",118,0.0,0.0,0.0,7.52,96.3,0.0,110.4,1019,"2009-04-28T02:15:00"
"28-Apr-2009","02:30",118,0.0,0.0,0.0,7.47,96.4,0.0,100.7,1019,"2009-04-28T02:30:00"
"28-Apr-2009","02:45",118,0.0,0.0,0.0,7.44,96.4,0.0,145.0,1019,"2009-04-28T02:45:00"
"28-Apr-2009","03:00",118,0.0,0.0,0.0,7.53,96.5,0.0,238.0,1019,"2009-04-28T03:00:00"
"28-Apr-2009","03:15",118,0.0,0.0,0.0,7.65,96.5,0.0,285.4,1019,"2009-04-28T03:15:00"
"28-Apr-2009","03:30",118,0.0,0.0,0.0,7.59,96.6,0.0,348.0,1019,"2009-04-28T03:30:00"
"28-Apr-2009","03:45",118,0.0,0.0,0.0,7.69,96.6,0.0,9.94,1019,"2009-04-28T03:45:00"
"28-Apr-2009","04:00",118,0.0,0.0,0.0,7.54,96.6,0.0,53.55,1019,"2009-04-28T04:00:00"
"28-Apr-2009","04:15",118,0.0,0.0,0.0,7.57,96.6,0.0,65.76,1018,"2009-04-28T04:15:00"
"28-Apr-2009","04:30",118,0.0,0.0,0.68,7.62,96.7,0.0,153.7,1018,"2009-04-28T04:30:00"
"28-Apr-2009","04:45",118,0.0,0.002,4.382,7.71,96.7,0.0,245.1,1018,"2009-04-28T04:45:00"
"28-Apr-2009","05:00",118,0.0,0.009,18.83,7.63,96.7,0.0,237.6,1018,"2009-04-28T05:00:00"
"28-Apr-2009","05:15",118,0.0,0.024,47.66,7.96,96.8,0.0,301.9,1018,"2009-04-28T05:15:00"
"28-Apr-2009","05:30",118,0.0,0.063,104.1,8.77,96.9,0.0,305.2,1018,"2009-04-28T05:30:00"
"28-Apr-2009","05:45",118,0.0,0.116,179.3,10.07,97.0,0.0,311.9,1018,"2009-04-28T05:45:00"
"28-Apr-2009","06:00",118,0.0,0.157,251.6,11.42,97.0,0.0,309.1,1018,"2009-04-28T06:00:00"
"28-Apr-2009","06:15",118,0.0,0.2,332.3,13.05,96.9,0.0,255.5,1019,"2009-04-28T06:15:00"
"28-Apr-2009","06:30",118,0.0,0.242,415.6,15.65,87.6,0.12,233.0,1019,"2009-04-28T06:30:00"
"28-Apr-2009","06:45",118,0.0,0.287,505.5,18.64,68.04,0.714,242.1,1019,"2009-04-28T06:45:00"
"28-Apr-2009","07:00",118,0.0,0.328,589.3,20.17,61.31,1.21,235.3,1019,"2009-04-28T07:00:00"
"28-Apr-2009","07:15",118,0.0,0.373,676.2,21.25,57.08,1.354,238.9,1019,"2009-04-28T07:15:00"
"28-Apr-2009","07:30",118,0.0,0.42,763.0,22.48,53.69,0.924,235.6,1018,"2009-04-28T07:30:00"
"28-Apr-2009","07:45",118,0.0,0.465,848.0,23.83,49.78,0.957,234.3,1018,"2009-04-28T07:45:00"
"28-Apr-2009","08:00",118,0.0,0.507,927.0,24.95,45.52,1.609,237.6,1018,"2009-04-28T08:00:00"
