Date,Time,Julian,Precip,Pyranometer,PAR,Temp,RH,Wind,WindDir,BAR
9-Jan-2016,4:15,9,0.000,0.000,0.000,3.1,82,0.52,104.7,1024
9-Jan-2016,4:30,9,0.000,0.000,0.000,3.2,83,1.10,66.4,1024
9-Jan-2016,4:45,9,0.000,0.000,0.000,3.5,81,0.50,120.8,1024
9-Jan-2016,5:00,9,0.000,0.000,0.000,3.5,81,0.39,240.1,1024
9-Jan-2016,5:15,9,0.000,0.000,0.000,3.3,81,0.02,87.0,1025
9-Jan-2016,5:30,9,0.000,0.000,0.000,2.9,82,0.05,63.3,1025
9-Jan-2016,5:45,9,0.000,0.000,0.000,2.4,84,0.32,109.1,1024
9-Jan-2016,6:00,9,0.000,0.000,0.000,2.9,86,1.00,85.0,1024
9-Jan-2016,6:15,9,0.000,0.000,0.005,3.5,84,0.52,93.7,1024
9-Jan-2016,6:30,9,0.000,0.000,0.000,3.2,84,1.36,210.2,1024
9-Jan-2016,6:45,9,0.000,0.000,0.000,2.2,88,1.08,297.0,1024
9-Jan-2016,7:00,9,0.000,0.000,0.020,1.6,90,1.16,304.1,1025
9-Jan-2016,7:15,9,0.000,0.000,0.994,1.3,92,0.89,291.5,1025
9-Jan-2016,7:30,9,0.000,0.001,3.106,1.1,94,1.14,307.6,1025
9-Jan-2016,7:45,9,0.000,0.004,9.560,1.0,95,0.93,298.8,1025
9-Jan-2016,8:00,9,0.000,0.016,31.140,0.9,95,0.71,299.1,1025
9-Jan-2016,8:15,9,0.000,0.022,48.910,0.8,96,0.59,237.3,1025
9-Jan-2016,8:30,9,0.000,0.015,39.930,0.9,97,0.79,215.2,1025
9-Jan-2016,8:45,9,0.000,0.034,78.600,0.8,97,0.74,273.5,1025
9-Jan-2016,9:00,9,0.000,0.113,218.500,0.9,97,1.10,272.8,1025
9-Jan-2016,9:15,9,0.000,0.157,296.600,1.2,98,1.11,231.1,1025
9-Jan-2016,9:30,9,0.000,0.090,199.300,1.3,97,1.25,230.3,1025
9-Jan-2016,9:45,9,0.000,0.117,240.200,1.3,98,1.15,315.1,1025
9-Jan-2016,10:00,9,0.000,0.134,271.100,1.5,98,1.05,320.0,1026
9-Jan-2016,10:15,9,0.000,0.142,290.900,1.8,98,1.20,305.0,1026
9-Jan-2016,10:30,9,0.000,0.166,336.000,2.0,98,1.00,262.6,1026
9-Jan-2016,10:45,9,0.000,0.148,310.400,2.2,98,1.31,150.1,1025
9-Jan-2016,11:00,9,0.000,0.127,260.100,2.2,98,0.98,169.0,1025
9-Jan-2016,11:15,9,0.000,0.098,203.000,2.3,98,0.78,233.3,1025
9-Jan-2016,11:30,9,0.000,0.076,159.000,2.3,98,0.95,137.5,1025
9-Jan-2016,11:45,9,0.000,0.074,156.500,2.3,98,0.99,207.7,1025
9-Jan-2016,12:00,9,0.000,0.084,175.900,2.4,98,0.88,306.5,1025
9-Jan-2016,12:15,9,0.000,0.073,154.600,2.4,98,1.06,313.1,1025
9-Jan-2016,12:30,9,0.000,0.071,151.200,2.5,98,0.76,304.4,1024
9-Jan-2016,12:45,9,0.000,0.079,165.300,2.6,98,0.83,233.3,1024
9-Jan-2016,13:00,9,0.000,0.073,152.700,2.6,98,0.76,261.6,1024
9-Jan-2016,13:15,9,0.000,0.073,154.700,2.7,98,0.52,225.3,1024
9-Jan-2016,13:30,9,0.000,0.055,116.100,2.8,98,0.42,254.2,1024
9-Jan-2016,13:45,9,0.000,0.046,98.700,2.9,98,0.53,315.2,1024
9-Jan-2016,14:00,9,0.000,0.045,95.900,2.8,98,0.67,314.7,1024
9-Jan-2016,14:15,9,0.000,0.046,96.900,2.9,98,0.56,301.5,1024
9-Jan-2016,14:30,9,0.000,0.042,88.900,2.9,98,0.61,299.4,1024
9-Jan-2016,14:45,9,0.000,0.021,49.840,3.0,98,0.51,169.7,1024
9-Jan-2016,15:00,9,0.000,0.024,53.550,2.9,98,0.65,162.0,1024
9-Jan-2016,15:15,9,0.000,0.020,43.940,2.9,98,0.40,232.1,1024
9-Jan-2016,15:30,9,0.000,0.019,42.180,2.8,98,0.39,161.7,1024
9-Jan-2016,15:45,9,0.000,0.027,53.090,2.8,98,0.23,227.8,1023
9-Jan-2016,16:00,9,0.000,0.010,21.460,2.9,98,0.34,283.6,1023
9-Jan-2016,16:15,9,0.000,0.004,11.200,2.8,98,0.42,262.6,1023
9-Jan-2016,16:30,9,0.000,0.002,5.411,2.7,98,0.41,245.2,1023
9-Jan-2016,16:45,9,0.000,0.000,2.092,2.6,98,0.40,296.9,1023
9-Jan-2016,17:00,9,0.000,0.000,1.784,2.6,99,0.67,294.2,1023
9-Jan-2016,17:15,9,0.000,0.000,1.789,2.6,99,0.81,302.9,1023
9-Jan-2016,17:30,9,0.000,0.000,1.784,2.6,99,0.83,282.1,1023
9-Jan-2016,17:45,9,0.000,0.000,1.759,2.6,99,0.89,299.1,1024
9-Jan-2016,18:00,9,0.000,0.000,1.660,2.6,99,1.06,307.4,1024
9-Jan-2016,18:15,9,0.000,0.000,1.689,2.7,99,0.90,299.6,1024
9-Jan-2016,18:30,9,0.000,0.000,1.575,2.6,100,0.74,213.1,1024
9-Jan-2016,18:45,9,0.000,0.000,1.694,2.7,100,0.94,180.2,1024
9-Jan-2016,19:00,9,0.000,0.000,1.699,2.6,100,0.69,292.3,1024
9-Jan-2016,19:15,9,0.000,0.000,1.501,2.5,100,0.23,278.1,1024
9-Jan-2016,19:30,9,0.000,0.000,1.312,2.4,100,0.03,267.4,1024
9-Jan-2016,19:45,9,0.000,0.000,1.511,2.3,100,0.33,185.0,1024
9-Jan-2016,20:00,9,0.000,0.000,1.526,2.2,100,0.34,256.0,1024
9-Jan-2016,20:15,9,0.000,0.000,1.595,2.1,100,0.05,289.3,1024
9-Jan-2016,20:30,9,0.000,0.000,1.689,2.0,100,0.16,218.1,1024
9-Jan-2016,20:45,9,0.000,0.000,1.496,1.9,100,0.00,254.2,1024
9-Jan-2016,21:00,9,0.000,0.000,1.625,1.9,100,0.08,241.4,1024
9-Jan-2016,21:15,9,0.000,0.000,1.600,1.9,100,0.09,243.5,1024
9-Jan-2016,21:30,9,0.000,0.000,0.989,2.0,100,0.00,287.1,1024
9-Jan-2016,21:45,9,0.000,0.000,1.660,1.9,100,0.06,248.0,1024
9-Jan-2016,22:00,9,0.000,0.000,1.645,1.8,100,0.27,211.0,1024
9-Jan-2016,22:15,9,0.000,0.000,1.297,1.7,100,0.04,214.8,1024
9-Jan-2016,22:30,9,0.000,0.000,1.416,1.8,100,0.52,280.3,1024
9-Jan-2016,22:45,9,0.000,0.000,1.436,1.8,100,0.41,243.6,1024
9-Jan-2016,23:00,9,0.000,0.000,1.407,1.7,100,0.05,258.1,1024
9-Jan-2016,23:15,9,0.000,0.000,1.421,1.7,100,0.13,145.9,1023
9-Jan-2016,23:30,9,0.000,0.000,1.436,1.7,100,0.07,115.3,1023
9-Jan-2016,23:45,9,0.000,0.000,1.262,1.7,100,0.36,277.5,1023
9-Jan-2016,0:00,9,0.000,0.000,1.327,1.5,100,0.24,68.2,1023
10-Jan-2016,0:15,10,0.000,0.000,1.183,1.3,100,0.16,69.2,1022
10-Jan-2016,0:30,10,0.000,0.000,1.183,1.6,100,0.21,225.2,1022
10-Jan-2016,0:45,10,0.000,0.000,1.173,1.7,100,0.16,141.4,1022
10-Jan-2016,1:00,10,0.000,0.000,1.233,1.5,100,0.35,179.5,1022
10-Jan-2016,1:15,10,0.000,0.000,1.342,1.3,100,0.23,125.0,1021
10-Jan-2016,1:30,10,0.000,0.000,1.466,1.6,101,0.35,295.1,1022
10-Jan-2016,1:45,10,0.000,0.000,1.451,1.6,100,0.20,222.3,1021
10-Jan-2016,2:00,10,0.000,0.000,1.486,1.7,101,0.22,232.3,1021
10-Jan-2016,2:15,10,0.000,0.000,1.561,2.0,101,0.11,154.9,1021
10-Jan-2016,2:30,10,0.000,0.000,1.332,2.0,100,0.05,150.8,1021
10-Jan-2016,2:45,10,0.000,0.000,1.287,1.8,100,0.04,168.6,1020
10-Jan-2016,3:00,10,0.000,0.000,1.332,2.1,100,0.24,131.7,1020
10-Jan-2016,3:15,10,0.000,0.000,1.610,4.2,101,1.12,72.8,1020
10-Jan-2016,3:30,10,0.000,0.000,1.560,5.6,101,1.25,65.3,1020
10-Jan-2016,3:45,10,0.000,0.000,1.352,5.8,100,1.00,81.0,1020
10-Jan-2016,4:00,10,0.000,0.000,1.496,5.9,100,0.95,85.1,1019
10-Jan-2016,4:15,10,0.000,0.000,1.471,6.1,100,0.93,85.8,1020
10-Jan-2016,4:30,10,0.000,0.000,1.301,6.1,100,0.50,108.6,1020
10-Jan-2016,4:45,10,0.000,0.000,1.306,6.0,100,0.56,59.7,1019
10-Jan-2016,5:00,10,0.000,0.000,0.849,6.1,100,0.79,85.9,1019
10-Jan-2016,5:15,10,0.000,0.000,1.003,6.4,100,1.04,77.1,1018
10-Jan-2016,5:30,10,0.000,0.000,1.276,6.5,100,1.43,78.9,1018
10-Jan-2016,5:45,10,0.000,0.000,1.386,6.6,100,1.48,76.0,1018
10-Jan-2016,6:00,10,0.000,0.000,1.564,6.7,100,1.50,79.2,1018
10-Jan-2016,6:15,10,0.000,0.000,1.316,6.7,100,2.11,78.7,1017
10-Jan-2016,6:30,10,0.000,0.000,1.609,6.8,101,2.19,78.2,1017
10-Jan-2016,6:45,10,0.254,0.000,1.778,6.8,101,2.04,82.4,1016
10-Jan-2016,7:00,10,0.000,0.000,1.788,6.8,101,1.62,92.4,1016
10-Jan-2016,7:15,10,0.000,0.000,1.872,6.9,101,1.61,89.3,1016
10-Jan-2016,7:30,10,0.000,0.001,3.238,7.0,101,1.61,87.3,1016
10-Jan-2016,7:45,10,0.000,0.002,5.919,7.0,101,2.10,90.8,1015
10-Jan-2016,8:00,10,0.000,0.003,8.590,7.1,101,2.20,92.1,1015
10-Jan-2016,8:15,10,0.508,0.006,14.500,7.2,101,2.46,88.0,1014
10-Jan-2016,8:30,10,0.508,0.006,14.610,7.3,101,2.68,105.4,1014
10-Jan-2016,8:45,10,0.254,0.008,18.840,7.3,101,2.64,100.7,1014
10-Jan-2016,9:00,10,0.254,0.011,27.190,7.4,101,2.67,97.2,1014
10-Jan-2016,9:15,10,0.508,0.012,29.720,7.8,101,2.88,107.7,1013
10-Jan-2016,9:30,10,0.254,0.019,43.650,8.0,101,2.82,111.3,1013
10-Jan-2016,9:45,10,0.254,0.052,106.200,8.2,101,3.34,107.7,1012
10-Jan-2016,10:00,10,0.254,0.044,91.200,8.4,101,4.22,116.2,1012
10-Jan-2016,10:15,10,0.000,0.030,68.010,8.5,101,3.75,113.3,1011
10-Jan-2016,10:30,10,0.254,0.023,55.940,8.7,101,3.97,113.6,1011
10-Jan-2016,10:45,10,0.000,0.030,68.370,8.7,101,3.72,113.2,1010
10-Jan-2016,11:00,10,0.254,0.009,28.290,8.7,100,3.40,116.1,1009
10-Jan-2016,11:15,10,0.762,0.007,24.050,8.7,100,3.32,107.5,1008
10-Jan-2016,11:30,10,0.762,0.020,52.060,8.7,100,2.56,107.0,1007
10-Jan-2016,11:45,10,0.508,0.010,30.320,8.9,100,2.87,105.6,1006
10-Jan-2016,12:00,10,2.286,0.011,33.850,9.1,100,2.96,117.6,1005
10-Jan-2016,12:15,10,2.032,0.022,57.080,9.2,100,2.94,109.6,1004
10-Jan-2016,12:30,10,1.524,0.017,45.860,9.4,100,4.05,124.1,1003
10-Jan-2016,12:45,10,1.524,0.018,48.910,10.0,101,4.30,118.1,1003
10-Jan-2016,13:00,10,2.540,0.007,24.050,10.1,101,3.84,121.6,1002
10-Jan-2016,13:15,10,1.778,0.010,30.680,10.4,101,4.41,121.8,1001
10-Jan-2016,13:30,10,3.302,0.014,43.360,10.6,101,4.37,127.6,1000
10-Jan-2016,13:45,10,1.778,0.027,66.450,10.8,100,3.46,130.3,999
10-Jan-2016,14:00,10,1.270,0.019,47.230,11.2,101,3.55,146.4,999
10-Jan-2016,14:15,10,0.508,0.012,31.640,11.7,101,2.95,154.7,999
10-Jan-2016,14:30,10,0.508,0.021,52.300,12.0,101,3.30,161.5,998
10-Jan-2016,14:45,10,0.762,0.023,52.650,12.0,101,4.34,141.8,998
10-Jan-2016,15:00,10,0.762,0.007,18.520,11.9,100,4.06,148.5,998
10-Jan-2016,15:15,10,0.762,0.005,15.630,11.9,100,5.23,149.4,997
10-Jan-2016,15:30,10,2.286,0.006,15.980,12.0,100,5.34,144.1,997
10-Jan-2016,15:45,10,1.270,0.005,12.740,12.2,100,4.77,150.3,996
10-Jan-2016,16:00,10,2.032,0.003,7.980,12.2,100,5.14,143.8,996
10-Jan-2016,16:15,10,0.508,0.002,5.115,12.0,100,4.31,141.2,996
10-Jan-2016,16:30,10,0.254,0.001,3.160,12.0,100,3.92,142.3,995
10-Jan-2016,16:45,10,0.000,0.000,1.741,11.9,100,3.10,144.8,995
10-Jan-2016,17:00,10,0.000,0.000,1.637,11.8,100,3.18,142.8,994
10-Jan-2016,17:15,10,0.254,0.000,1.314,11.8,100,3.55,139.8,994
10-Jan-2016,17:30,10,0.254,0.000,1.141,11.9,100,3.62,142.5,993
10-Jan-2016,17:45,10,0.000,0.000,1.230,11.9,101,3.88,146.2,993
10-Jan-2016,18:00,10,0.000,0.000,1.672,11.8,101,3.49,144.8,992
10-Jan-2016,18:15,10,0.254,0.000,1.766,11.7,101,3.65,138.0,991
10-Jan-2016,18:30,10,0.000,0.000,1.761,11.9,101,3.28,147.8,991
10-Jan-2016,18:45,10,0.000,0.000,1.667,12.1,101,2.42,166.1,992
10-Jan-2016,19:00,10,0.000,0.000,1.235,12.1,101,1.96,175.1,992
10-Jan-2016,19:15,10,0.000,0.000,0.481,12.1,101,1.87,159.3,992
10-Jan-2016,19:30,10,0.000,0.000,1.017,12.0,101,2.04,166.1,992
10-Jan-2016,19:45,10,0.000,0.000,0.868,11.9,101,1.57,155.2,992
10-Jan-2016,20:00,10,0.000,0.000,0.198,11.7,101,1.13,150.1,992
10-Jan-2016,20:15,10,0.000,0.000,0.079,11.4,101,1.22,139.2,992
10-Jan-2016,20:30,10,0.000,0.000,0.273,11.4,101,0.95,223.5,992
10-Jan-2016,20:45,10,0.000,0.000,0.074,11.5,101,0.44,190.6,992
10-Jan-2016,21:00,10,0.000,0.000,0.010,10.6,101,0.35,202.4,992
10-Jan-2016,21:15,10,0.000,0.000,0.025,10.3,101,1.36,218.8,992
10-Jan-2016,21:30,10,0.000,0.000,0.025,10.2,101,2.38,224.1,992
10-Jan-2016,21:45,10,0.000,0.000,0.005,9.8,96,2.19,224.7,992
10-Jan-2016,22:00,10,0.000,0.000,0.010,9.6,95,1.23,216.3,993
10-Jan-2016,22:15,10,0.000,0.000,0.000,9.6,97,1.13,212.2,993
10-Jan-2016,22:30,10,0.000,0.000,0.000,9.7,93,1.88,214.7,993
10-Jan-2016,22:45,10,0.000,0.000,0.000,9.7,89,2.04,219.9,993
10-Jan-2016,23:00,10,0.000,0.000,0.000,9.7,86,2.79,222.4,993
10-Jan-2016,23:15,10,0.000,0.000,0.000,9.9,84,2.42,222.8,993
10-Jan-2016,23:30,10,0.000,0.000,0.005,10.0,85,2.28,216.2,993
10-Jan-2016,23:45,10,0.000,0.000,0.000,10.1,85,1.90,210.8,993
10-Jan-2016,0:00,10,0.000,0.000,0.000,10.0,86,1.78,221.6,993
11-Jan-2016,0:15,11,0.000,0.000,0.000,9.8,88,1.83,242.9,993
11-Jan-2016,0:30,11,0.000,0.000,0.000,9.8,81,3.07,241.9,994
11-Jan-2016,0:45,11,0.000,0.000,0.000,9.6,78,3.12,243.3,994
11-Jan-2016,1:00,11,0.000,0.000,0.000,8.7,73,2.72,256.1,995
11-Jan-2016,1:15,11,0.000,0.000,0.000,7.2,71,2.88,245.7,995
11-Jan-2016,1:30,11,0.000,0.000,0.000,6.3,71,2.32,250.6,996
11-Jan-2016,1:45,11,0.000,0.000,0.000,5.7,70,2.31,267.0,996
11-Jan-2016,2:00,11,0.000,0.000,0.000,5.1,68,2.08,247.3,996
11-Jan-2016,2:15,11,0.000,0.000,0.000,4.6,67,2.24,247.1,997
11-Jan-2016,2:30,11,0.000,0.000,0.000,4.2,67,2.53,255.1,997
11-Jan-2016,2:45,11,0.000,0.000,0.000,3.6,65,3.06,262.8,998
11-Jan-2016,3:00,11,0.000,0.000,0.000,3.1,62,2.56,253.6,998
11-Jan-2016,3:15,11,0.254,0.000,0.000,2.9,62,2.83,257.6,998
11-Jan-2016,3:30,11,0.000,0.000,0.000,2.7,62,2.43,256.7,998
11-Jan-2016,3:45,11,0.000,0.000,0.000,2.4,63,2.26,274.8,999
11-Jan-2016,4:00,11,0.000,0.000,0.000,2.2,65,1.43,255.2,999
11-Jan-2016,4:15,11,0.000,0.000,0.000,2.0,67,1.38,242.1,999
11-Jan-2016,4:30,11,0.000,0.000,0.000,1.8,64,2.48,247.1,1000
11-Jan-2016,4:45,11,0.000,0.000,0.000,1.7,56,2.60,253.3,1000
11-Jan-2016,5:00,11,0.000,0.000,0.000,1.4,52,2.82,260.1,1001
11-Jan-2016,5:15,11,0.000,0.000,0.000,1.0,47,2.51,255.8,1001
11-Jan-2016,5:30,11,0.000,0.000,0.000,0.8,45,3.11,257.4,1001
11-Jan-2016,5:45,11,0.000,0.000,0.000,0.6,47,2.20,249.5,1002
11-Jan-2016,6:00,11,0.000,0.000,0.000,0.3,51,1.99,250.1,1002
11-Jan-2016,6:15,11,0.000,0.000,0.005,0.2,52,2.54,248.8,1003
11-Jan-2016,6:30,11,0.000,0.000,0.000,-0.1,52,2.05,242.5,1003
11-Jan-2016,6:45,11,0.000,0.000,0.005,-0.4,49,1.86,238.5,1003
11-Jan-2016,7:00,11,0.000,0.001,1.502,-0.7,46,2.33,250.8,1004
11-Jan-2016,7:15,11,0.000,0.004,9.800,-1.0,46,3.41,254.0,1004
11-Jan-2016,7:30,11,0.000,0.010,27.260,-1.2,46,2.41,246.9,1004
11-Jan-2016,7:45,11,0.000,0.015,48.290,-1.3,47,2.53,251.8,1005
11-Jan-2016,8:00,11,0.000,0.089,124.100,-1.2,47,1.72,245.6,1005
11-Jan-2016,8:15,11,0.000,0.141,202.100,-0.9,45,2.07,253.4,1006
11-Jan-2016,8:30,11,0.000,0.178,268.400,-0.8,43,2.35,249.8,1006
11-Jan-2016,8:45,11,0.000,0.214,335.600,-0.7,41,2.36,249.1,1006
11-Jan-2016,9:00,11,0.000,0.250,402.700,-0.6,40,2.69,247.7,1006
11-Jan-2016,9:15,11,0.254,0.284,468.200,-0.6,38,3.37,253.2,1006
11-Jan-2016,9:30,11,0.000,0.316,530.600,-0.4,38,2.57,260.0,1006
11-Jan-2016,9:45,11,0.000,0.347,589.400,-0.1,37,2.03,244.9,1007
11-Jan-2016,10:00,11,0.000,0.374,643.500,-0.1,35,3.42,247.1,1007
11-Jan-2016,10:15,11,0.000,0.398,690.800,-0.3,33,4.01,241.0,1007
11-Jan-2016,10:30,11,0.000,0.419,732.000,-0.2,33,3.73,252.0,1007
11-Jan-2016,10:45,11,0.000,0.437,767.000,-0.2,32,3.49,245.8,1007
11-Jan-2016,11:00,11,0.000,0.451,796.000,-0.1,32,3.10,251.7,1007
11-Jan-2016,11:15,11,0.000,0.462,818.000,0.0,32,3.03,239.3,1007
11-Jan-2016,11:30,11,0.000,0.470,834.000,0.3,30,2.87,254.6,1007
11-Jan-2016,11:45,11,0.000,0.473,842.000,0.4,31,2.75,253.9,1007
11-Jan-2016,12:00,11,0.000,0.474,845.000,0.5,31,3.16,252.3,1007
11-Jan-2016,12:15,11,0.000,0.472,840.000,0.6,31,2.94,249.4,1007
11-Jan-2016,12:30,11,0.254,0.465,828.000,0.6,31,3.85,248.6,1007
11-Jan-2016,12:45,11,0.000,0.454,809.000,0.4,31,3.99,245.7,1007
11-Jan-2016,13:00,11,0.000,0.440,783.000,0.3,31,4.26,242.7,1007
11-Jan-2016,13:15,11,0.000,0.421,748.000,0.4,30,3.46,249.7,1007
11-Jan-2016,13:30,11,0.000,0.383,680.900,0.3,29,3.19,246.5,1008
11-Jan-2016,13:45,11,0.000,0.383,671.100,0.3,29,3.21,246.7,1008
11-Jan-2016,14:00,11,0.000,0.355,617.200,0.5,28,2.80,249.3,1008
11-Jan-2016,14:15,11,0.000,0.325,560.000,0.3,26,3.43,252.6,1008
11-Jan-2016,14:30,11,0.000,0.294,501.600,0.2,27,3.40,245.7,1009
11-Jan-2016,14:45,11,0.000,0.259,435.200,0.3,28,2.33,255.5,1009
11-Jan-2016,15:00,11,0.000,0.224,370.300,0.2,27,2.52,247.1,1009
11-Jan-2016,15:15,11,0.000,0.189,302.800,0.2,28,2.26,257.2,1009
11-Jan-2016,15:30,11,0.000,0.151,233.600,-0.1,27,2.79,261.2,1010
11-Jan-2016,15:45,11,0.000,0.065,121.400,-0.5,28,3.09,234.6,1010
11-Jan-2016,16:00,11,0.000,0.023,62.600,-0.8,29,2.83,249.5,1010
11-Jan-2016,16:15,11,0.000,0.012,37.970,-1.1,30,2.30,238.5,1010
11-Jan-2016,16:30,11,0.000,0.007,17.490,-1.4,29,1.65,254.5,1011
11-Jan-2016,16:45,11,0.000,0.002,4.507,-1.7,31,1.38,246.3,1011
11-Jan-2016,17:00,11,0.000,0.000,0.343,-1.9,32,1.65,259.6,1012
11-Jan-2016,17:15,11,0.000,0.000,0.000,-2.0,31,1.78,247.4,1012
11-Jan-2016,17:30,11,0.000,0.000,0.000,-1.9,30,2.22,247.5,1012
11-Jan-2016,17:45,11,0.000,0.000,0.000,-2.0,31,1.99,247.4,1013
11-Jan-2016,18:00,11,0.000,0.000,0.000,-2.2,32,1.29,247.0,1013
11-Jan-2016,18:15,11,0.000,0.000,0.005,-2.3,33,2.02,250.4,1013
11-Jan-2016,18:30,11,0.000,0.000,0.000,-2.2,34,2.05,247.0,1014
11-Jan-2016,18:45,11,0.000,0.000,0.005,-2.3,34,2.54,239.0,1014
11-Jan-2016,19:00,11,0.000,0.000,0.000,-2.4,35,2.14,256.9,1014
11-Jan-2016,19:15,11,0.000,0.000,0.000,-2.6,35,1.93,252.3,1015
11-Jan-2016,19:30,11,0.000,0.000,0.000,-2.7,36,1.45,242.4,1015
11-Jan-2016,19:45,11,0.000,0.000,0.005,-2.8,37,1.33,259.0,1015
11-Jan-2016,20:00,11,0.000,0.000,0.000,-3.0,38,1.21,259.0,1015
11-Jan-2016,20:15,11,0.000,0.000,0.000,-3.4,40,0.45,237.9,1015
11-Jan-2016,20:30,11,0.000,0.000,0.000,-3.7,42,0.80,244.5,1016
11-Jan-2016,20:45,11,0.000,0.000,0.005,-3.6,42,1.62,243.0,1016
11-Jan-2016,21:00,11,0.000,0.000,0.000,-3.6,41,1.57,256.8,1016
11-Jan-2016,21:15,11,0.000,0.000,0.005,-3.6,41,1.67,249.0,1016
11-Jan-2016,21:30,11,0.000,0.000,0.000,-3.7,41,1.39,238.9,1016
11-Jan-2016,21:45,11,0.000,0.000,0.010,-3.8,40,1.46,245.3,1017
11-Jan-2016,22:00,11,0.000,0.000,0.000,-3.8,40,1.52,245.2,1017
11-Jan-2016,22:15,11,0.000,0.000,0.000,-4.0,40,1.28,250.9,1017
11-Jan-2016,22:30,11,0.000,0.000,0.000,-4.1,40,1.56,247.9,1017
11-Jan-2016,22:45,11,0.000,0.000,0.005,-4.1,40,1.95,249.3,1017
11-Jan-2016,23:00,11,0.000,0.000,0.134,-4.2,39,1.37,251.5,1018
11-Jan-2016,23:15,11,0.000,0.000,0.164,-4.3,40,1.17,263.8,1018
11-Jan-2016,23:30,11,0.000,0.000,0.000,-4.5,41,0.95,261.4,1018
11-Jan-2016,23:45,11,0.000,0.000,0.000,-4.7,43,0.47,230.1,1017
11-Jan-2016,0:00,11,0.000,0.000,0.000,-5.1,45,0.58,204.7,1017
12-Jan-2016,0:15,12,0.000,0.000,0.000,-5.2,45,0.62,288.7,1018
12-Jan-2016,0:30,12,0.000,0.000,0.000,-5.5,47,0.08,263.0,1018
12-Jan-2016,0:45,12,0.000,0.000,0.000,-5.8,48,0.45,258.7,1018
12-Jan-2016,1:00,12,0.000,0.000,0.000,-5.8,49,0.39,256.7,1018
12-Jan-2016,1:15,12,0.000,0.000,0.005,-6.1,52,0.17,211.6,1018
12-Jan-2016,1:30,12,0.000,0.000,0.000,-6.2,52,0.63,230.8,1019
12-Jan-2016,1:45,12,0.000,0.000,0.000,-6.2,53,0.11,254.9,1019
12-Jan-2016,2:00,12,0.000,0.000,0.000,-6.8,55,0.20,278.5,1019
12-Jan-2016,2:15,12,0.000,0.000,0.000,-7.1,58,0.18,256.1,1019
12-Jan-2016,2:30,12,0.000,0.000,0.005,-7.6,61,0.10,259.9,1019
12-Jan-2016,2:45,12,0.000,0.000,0.000,-7.8,65,0.11,239.8,1019
12-Jan-2016,3:00,12,0.000,0.000,0.000,-7.9,69,0.50,215.2,1019
12-Jan-2016,3:15,12,0.000,0.000,0.010,-7.9,69,0.16,169.9,1019
12-Jan-2016,3:30,12,0.000,0.000,0.005,-8.1,69,0.00,241.4,1019
12-Jan-2016,3:45,12,0.000,0.000,0.000,-8.2,71,0.28,127.4,1019
12-Jan-2016,4:00,12,0.000,0.000,0.005,-8.5,72,0.01,122.2,1019
12-Jan-2016,4:15,12,0.000,0.000,0.000,-8.8,74,0.05,131.2,1019
12-Jan-2016,4:30,12,0.000,0.000,0.000,-9.1,75,0.00,245.0,1019
12-Jan-2016,4:45,12,0.000,0.000,0.015,-9.3,77,0.09,224.4,1019
12-Jan-2016,5:00,12,0.000,0.000,0.005,-9.5,77,0.16,107.0,1018
12-Jan-2016,5:15,12,0.000,0.000,0.020,-9.7,78,0.04,132.8,1018
12-Jan-2016,5:30,12,0.000,0.000,0.015,-9.5,80,0.10,220.6,1019
12-Jan-2016,5:45,12,0.000,0.000,0.000,-9.3,80,0.01,257.7,1019
12-Jan-2016,6:00,12,0.000,0.000,0.000,-9.4,80,0.00,257.7,1019
12-Jan-2016,6:15,12,0.000,0.000,0.000,-9.6,81,0.15,291.8,1019
12-Jan-2016,6:30,12,0.000,0.000,0.005,-9.5,82,0.02,335.4,1019
12-Jan-2016,6:45,12,0.000,0.000,0.020,-9.6,83,0.00,334.6,1019
12-Jan-2016,7:00,12,0.000,0.001,1.201,-9.6,85,0.12,326.5,1019
12-Jan-2016,7:15,12,0.000,0.005,7.940,-9.3,86,0.11,305.8,1019
12-Jan-2016,7:30,12,0.000,0.016,27.340,-9.1,86,0.01,165.9,1018
12-Jan-2016,7:45,12,0.000,0.035,57.190,-8.7,86,0.26,156.3,1018
12-Jan-2016,8:00,12,0.000,0.044,79.300,-8.0,83,0.20,197.0,1018
12-Jan-2016,8:15,12,0.000,0.057,111.300,-7.5,83,0.73,306.9,1018
12-Jan-2016,8:30,12,0.000,0.090,172.800,-7.1,82,0.39,328.7,1018
12-Jan-2016,8:45,12,0.000,0.087,176.800,-6.5,82,0.02,205.8,1018
12-Jan-2016,9:00,12,0.000,0.266,440.700,-5.4,80,0.29,86.3,1018
12-Jan-2016,9:15,12,0.000,0.218,382.600,-3.4,69,0.31,146.1,1018
12-Jan-2016,9:30,12,0.000,0.306,517.300,-3.1,56,0.67,185.5,1017
12-Jan-2016,9:45,12,0.000,0.342,582.800,-2.4,49,1.02,147.2,1017
12-Jan-2016,10:00,12,0.000,0.383,657.600,-2.6,47,1.77,165.9,1017
12-Jan-2016,10:15,12,0.000,0.390,683.100,-2.1,47,1.79,169.2,1017
12-Jan-2016,10:30,12,0.000,0.389,692.100,-1.8,46,1.76,177.4,1017
12-Jan-2016,10:45,12,0.000,0.434,772.000,-1.4,45,1.86,173.2,1016
12-Jan-2016,11:00,12,0.000,0.361,665.300,-1.1,45,1.85,165.6,1016
